thr_YES,thr_NO,thr_TBD,macro_f1,fallback_mode
0.7000000000000001,0.9,0.6,0.773709,tbd
0.7000000000000001,0.9,0.7000000000000001,0.773709,tbd
0.7000000000000001,0.9,0.8,0.773709,tbd
0.7000000000000001,0.9,0.9,0.773709,tbd
0.8,0.1,0.1,0.794219,tbd
0.8,0.1,0.2,0.793876,tbd
0.8,0.1,0.30000000000000004,0.792877,tbd
0.8,0.1,0.4,0.792062,tbd
0.8,0.1,0.5,0.790259,tbd
0.8,0.1,0.6,0.787642,tbd
0.8,0.1,0.7000000000000001,0.78337,tbd
0.8,0.1,0.8,0.775684,tbd
0.8,0.1,0.9,0.76602,tbd
0.8,0.2,0.1,0.793597,tbd
0.8,0.2,0.2,0.793597,tbd
0.8,0.2,0.30000000000000004,0.793399,tbd
0.8,0.2,0.4,0.792993,tbd
0.8,0.2,0.5,0.791708,tbd
0.8,0.2,0.6,0.789784,tbd
0.8,0.2,0.7000000000000001,0.786926,tbd
0.8,0.2,0.8,0.78414,tbd
0.8,0.2,0.9,0.78414,tbd
0.8,0.30000000000000004,0.1,0.792428,tbd
0.8,0.30000000000000004,0.2,0.792428,tbd
0.8,0.30000000000000004,0.30000000000000004,0.792428,tbd
0.8,0.30000000000000004,0.4,0.792269,tbd
0.8,0.30000000000000004,0.5,0.791352,tbd
0.8,0.30000000000000004,0.6,0.789903,tbd
0.8,0.30000000000000004,0.7000000000000001,0.788521,tbd
0.8,0.30000000000000004,0.8,0.788521,tbd
0.8,0.30000000000000004,0.9,0.788521,tbd
0.8,0.4,0.1,0.79122,tbd
0.8,0.4,0.2,0.79122,tbd
0.8,0.4,0.30000000000000004,0.79122,tbd
0.8,0.4,0.4,0.79122,tbd
0.8,0.4,0.5,0.79064,tbd
0.8,0.4,0.6,0.790429,tbd
0.8,0.4,0.7000000000000001,0.790429,tbd
0.8,0.4,0.8,0.790429,tbd
0.8,0.4,0.9,0.790429,tbd
0.8,0.5,0.1,0.790193,tbd
0.8,0.5,0.2,0.790193,tbd
0.8,0.5,0.30000000000000004,0.790193,tbd
0.8,0.5,0.4,0.790193,tbd
0.8,0.5,0.5,0.790193,tbd
0.8,0.5,0.6,0.790193,tbd
0.8,0.5,0.7000000000000001,0.790193,tbd
0.8,0.5,0.8,0.790193,tbd
0.8,0.5,0.9,0.790193,tbd
0.8,0.6,0.1,0.788725,tbd
0.8,0.6,0.2,0.788725,tbd
0.8,0.6,0.30000000000000004,0.788725,tbd
0.8,0.6,0.4,0.788725,tbd
0.8,0.6,0.5,0.788725,tbd
0.8,0.6,0.6,0.788725,tbd
0.8,0.6,0.7000000000000001,0.788725,tbd
0.8,0.6,0.8,0.788725,tbd
0.8,0.6,0.9,0.788725,tbd
0.8,0.7000000000000001,0.1,0.785088,tbd
0.8,0.7000000000000001,0.2,0.785088,tbd
0.8,0.7000000000000001,0.30000000000000004,0.785088,tbd
0.8,0.7000000000000001,0.4,0.785088,tbd
0.8,0.7000000000000001,0.5,0.785088,tbd
0.8,0.7000000000000001,0.6,0.785088,tbd
0.8,0.7000000000000001,0.7000000000000001,0.785088,tbd
0.8,0.7000000000000001,0.8,0.785088,tbd
0.8,0.7000000000000001,0.9,0.785088,tbd
0.8,0.8,0.1,0.779245,tbd
0.8,0.8,0.2,0.779245,tbd
0.8,0.8,0.30000000000000004,0.779245,tbd
0.8,0.8,0.4,0.779245,tbd
0.8,0.8,0.5,0.779245,tbd
0.8,0.8,0.6,0.779245,tbd
0.8,0.8,0.7000000000000001,0.779245,tbd
0.8,0.8,0.8,0.779245,tbd
0.8,0.8,0.9,0.779245,tbd
0.8,0.9,0.1,0.758233,tbd
0.8,0.9,0.2,0.758233,tbd
0.8,0.9,0.30000000000000004,0.758233,tbd
0.8,0.9,0.4,0.758233,tbd
0.8,0.9,0.5,0.758233,tbd
0.8,0.9,0.6,0.758233,tbd
0.8,0.9,0.7000000000000001,0.758233,tbd
0.8,0.9,0.8,0.758233,tbd
0.8,0.9,0.9,0.758233,tbd
0.9,0.1,0.1,0.739034,tbd
0.9,0.1,0.2,0.73861,tbd
0.9,0.1,0.30000000000000004,0.737547,tbd
0.9,0.1,0.4,0.736647,tbd
0.9,0.1,0.5,0.734771,tbd
0.9,0.1,0.6,0.73208,tbd
0.9,0.1,0.7000000000000001,0.72782,tbd
0.9,0.1,0.8,0.720331,tbd
0.9,0.1,0.9,0.711053,tbd
0.9,0.2,0.1,0.738876,tbd
0.9,0.2,0.2,0.738876,tbd
0.9,0.2,0.30000000000000004,0.738654,tbd
0.9,0.2,0.4,0.738185,tbd
0.9,0.2,0.5,0.736824,tbd
0.9,0.2,0.6,0.73479,tbd
0.9,0.2,0.7000000000000001,0.731897,tbd
0.9,0.2,0.8,0.729145,tbd
0.9,0.2,0.9,0.729145,tbd
0.9,0.30000000000000004,0.1,0.738245,tbd
0.9,0.30000000000000004,0.2,0.738245,tbd
0.9,0.30000000000000004,0.30000000000000004,0.738245,tbd
0.9,0.30000000000000004,0.4,0.738071,tbd
0.9,0.30000000000000004,0.5,0.737114,tbd
0.9,0.30000000000000004,0.6,0.735607,tbd
0.9,0.30000000000000004,0.7000000000000001,0.734225,tbd
0.9,0.30000000000000004,0.8,0.734225,tbd
0.9,0.30000000000000004,0.9,0.734225,tbd
0.9,0.4,0.1,0.737431,tbd
0.9,0.4,0.2,0.737431,tbd
0.9,0.4,0.30000000000000004,0.737431,tbd
0.9,0.4,0.4,0.737431,tbd
0.9,0.4,0.5,0.736844,tbd
0.9,0.4,0.6,0.736596,tbd
0.9,0.4,0.7000000000000001,0.736596,tbd
0.9,0.4,0.8,0.736596,tbd
0.9,0.4,0.9,0.736596,tbd
0.9,0.5,0.1,0.736763,tbd
0.9,0.5,0.2,0.736763,tbd
0.9,0.5,0.30000000000000004,0.736763,tbd
0.9,0.5,0.4,0.736763,tbd
0.9,0.5,0.5,0.736763,tbd
0.9,0.5,0.6,0.736763,tbd
0.9,0.5,0.7000000000000001,0.736763,tbd
0.9,0.5,0.8,0.736763,tbd
0.9,0.5,0.9,0.736763,tbd
0.9,0.6,0.1,0.735681,tbd
0.9,0.6,0.2,0.735681,tbd
0.9,0.6,0.30000000000000004,0.735681,tbd
0.9,0.6,0.4,0.735681,tbd
0.9,0.6,0.5,0.735681,tbd
0.9,0.6,0.6,0.735681,tbd
0.9,0.6,0.7000000000000001,0.735681,tbd
0.9,0.6,0.8,0.735681,tbd
0.9,0.6,0.9,0.735681,tbd
0.9,0.7000000000000001,0.1,0.732512,tbd
0.9,0.7000000000000001,0.2,0.732512,tbd
0.9,0.7000000000000001,0.30000000000000004,0.732512,tbd
0.9,0.7000000000000001,0.4,0.732512,tbd
0.9,0.7000000000000001,0.5,0.732512,tbd
0.9,0.7000000000000001,0.6,0.732512,tbd
0.9,0.7000000000000001,0.7000000000000001,0.732512,tbd
0.9,0.7000000000000001,0.8,0.732512,tbd
0.9,0.7000000000000001,0.9,0.732512,tbd
0.9,0.8,0.1,0.727202,tbd
0.9,0.8,0.2,0.727202,tbd
0.9,0.8,0.30000000000000004,0.727202,tbd
0.9,0.8,0.4,0.727202,tbd
0.9,0.8,0.5,0.727202,tbd
0.9,0.8,0.6,0.727202,tbd
0.9,0.8,0.7000000000000001,0.727202,tbd
0.9,0.8,0.8,0.727202,tbd
0.9,0.8,0.9,0.727202,tbd
0.9,0.9,0.1,0.707296,tbd
0.9,0.9,0.2,0.707296,tbd
0.9,0.9,0.30000000000000004,0.707296,tbd
0.9,0.9,0.4,0.707296,tbd
0.9,0.9,0.5,0.707296,tbd
0.9,0.9,0.6,0.707296,tbd
0.9,0.9,0.7000000000000001,0.707296,tbd
0.9,0.9,0.8,0.707296,tbd
0.9,0.9,0.9,0.707296,tbd
